التاريخ,مفتاح الترتيب,الملف المصدر,نوع المستند,المسار,وسم آلي,وسم مراجعة
20/09/1431,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1/1/1445,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
12/05/1438,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
12/5/1438,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
25/07/1432,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
4/3/1432,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
8/6/1433,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
2/12/1432,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
02/04/1444,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
10/11/1444,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
01/08/1444,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
22/10/1444,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
16/10/1431,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1/12/1442,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
11/4/1437,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
09/11/1443,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
21/11/1433,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
10/2/1434,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
11/11/1444,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
02/12/1432,0,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
18/11/1393,0,صك حكم نهائي ـ الاستئناف الثانية ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
20/09/1431,0,صك حكم نهائي ـ الاستئناف الثانية ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
12/3/1433,0,صك حكم نهائي ـ الاستئناف الثانية ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
26/7/1434,0,صك حكم نهائي ـ الاستئناف الثانية ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
12/4/1438,0,صك حكم نهائي ـ الاستئناف الثانية ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
4/3/1432,0,صك حكم نهائي ـ الاستئناف الثانية ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
8/6/1433,0,صك حكم نهائي ـ الاستئناف الثانية ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
12/2/1432,0,صك حكم نهائي ـ الاستئناف الثانية ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
10/ 03/ 1445,0,صك حكم نهائي ـ الاستئناف الثانية ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
16/11/1444,0,صك حكم نهائي ـ الاستئناف الثانية ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
26/06/1444,0,صك حكم نهائي ـ الاستئناف الثانية ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
13/03/1445,0,مختصر الشكوى لحجز موعد مع الوزير,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
10/ 2 / 1434,0,ملحق تنازل عدنان عن حصته ـ 10-02-1434,عقد / اتفاقية,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
15 / 2 / 1434,0,ملحق تنازل عدنان عن حصته ـ 10-02-1434,عقد / اتفاقية,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
10/ 2 / 1434,0,ملحق تنازل عدنان عن حصته ـ 10-02-1434 ـ نسخة,عقد / اتفاقية,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
4/4 / 1430,0,ملحق تنازل عدنان عن حصته ـ 10-02-1434 ـ نسخة,عقد / اتفاقية,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
20 / 3 / 1445,0,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
26/11/1431,0,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
29/02/1435,0,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
08/04/1445,0,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
16/03/1445,0,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
26/7/1434,0,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
18/11/1393,0,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
21/04/1438,0,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
20/09/1431,0,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1/1/1445,0,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
12/05/1438,0,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
12/5/1438,0,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
